BindingEnergy_eV,Intensity
6463.00,26.079400
6462.00,27.383300
6461.00,26.228600
6460.00,26.795600
6459.00,28.168400
6458.00,27.236500
6457.00,26.537000
6456.00,27.356200
6455.00,28.284900
6454.00,24.711800
6453.00,26.878900
6452.00,27.408800
6451.00,26.385800
6450.00,27.099800
6449.00,29.397800
6448.00,26.698100
6447.00,25.597200
6446.00,25.577800
6445.00,27.749000
6444.00,27.766100
6443.00,27.622300
6442.00,27.935000
6441.00,25.978500
6440.00,28.059200
6439.00,25.475600
6438.00,27.508200
6437.00,26.359300
6436.00,26.667000
6435.00,28.186000
6434.00,29.058400
6433.00,28.196500
6432.00,26.889500
6431.00,25.237700
6430.00,26.722700
6429.00,27.749200
6428.00,27.062000
6427.00,28.637400
6426.00,26.304100
6425.00,26.936300
6424.00,28.662700
6423.00,28.615600
6422.00,29.993000
6421.00,27.612100
6420.00,27.221100
6419.00,27.431700
6418.00,26.689000
6417.00,28.519400
6416.00,26.757700
6415.00,27.488700
6414.00,24.693700
6413.00,28.101400
6412.00,28.652500
6411.00,27.340500
6410.00,26.717800
6409.00,27.048200
6408.00,26.784700
6407.00,28.223100
6406.00,27.885500
6405.00,27.585900
6404.00,24.642500
6403.00,28.547900
6402.00,28.328200
6401.00,28.794600
6400.00,28.261200
6399.00,29.842100
6398.00,26.765100
6397.00,29.255600
6396.00,26.604900
6395.00,28.852700
6394.00,28.409900
6393.00,28.190900
6392.00,26.301700
6391.00,28.825000
6390.00,26.272600
6389.00,27.765100
6388.00,26.298000
6387.00,28.460500
6386.00,26.529600
6385.00,27.813600
6384.00,26.991300
6383.00,27.278200
6382.00,26.868300
6381.00,26.795300
6380.00,29.265300
6379.00,28.375100
6378.00,26.301200
6377.00,28.193400
6376.00,26.304100
6375.00,26.557700
6374.00,26.864900
6373.00,28.735900
6372.00,29.823800
6371.00,27.231900
6370.00,26.928700
6369.00,25.896900
6368.00,28.566000
6367.00,26.938700
6366.00,27.664300
6365.00,28.290000
6364.00,28.999800
6363.00,25.936900
6362.00,25.984600
6361.00,27.325900
6360.00,28.132200
6359.00,26.590700
6358.00,25.773800
6357.00,26.253400
6356.00,27.802100
6355.00,28.982900
6354.00,26.700000
6353.00,26.930200
6352.00,27.558500
6351.00,29.877500
6350.00,27.073800
6349.00,29.312900
6348.00,27.148600
6347.00,30.448400
6346.00,29.254200
6345.00,27.038700
6344.00,28.675200
6343.00,28.221000
6342.00,29.001600
6341.00,28.578400
6340.00,29.666600
6339.00,26.512300
6338.00,29.353000
6337.00,27.433200
6336.00,28.172300
6335.00,30.608300
6334.00,25.937100
6333.00,29.316800
6332.00,27.166600
6331.00,27.287800
6330.00,28.243000
6329.00,29.748800
6328.00,28.059000
6327.00,29.214300
6326.00,29.242000
6325.00,29.246300
6324.00,27.377700
6323.00,28.845400
6322.00,26.694900
6321.00,29.625300
6320.00,27.835600
6319.00,27.630500
6318.00,27.755500
6317.00,28.479600
6316.00,27.121000
6315.00,30.534100
6314.00,28.177800
6313.00,29.590000
6312.00,29.909000
6311.00,26.377700
6310.00,30.000100
6309.00,28.735000
6308.00,28.902600
6307.00,27.569800
6306.00,30.357000
6305.00,29.813200
6304.00,27.040900
6303.00,28.909800
6302.00,30.286300
6301.00,29.649800
6300.00,30.150300
6299.00,30.363200
6298.00,27.648900
6297.00,30.861800
6296.00,28.765700
6295.00,29.398700
6294.00,30.210900
6293.00,31.672700
6292.00,28.199900
6291.00,30.722900
6290.00,31.076500
6289.00,29.191200
6288.00,30.283000
6287.00,27.464200
6286.00,28.608500
6285.00,26.901700
6284.00,28.261100
6283.00,29.502200
6282.00,31.359000
6281.00,31.249200
6280.00,27.466200
6279.00,28.171100
6278.00,27.574800
6277.00,28.902400
6276.00,30.273600
6275.00,27.086800
6274.00,27.855400
6273.00,29.824700
6272.00,27.657300
6271.00,29.510200
6270.00,27.825800
6269.00,28.920000
6268.00,28.418400
6267.00,28.402900
6266.00,29.862000
6265.00,28.958700
6264.00,29.402000
6263.00,29.640500
6262.00,28.108400
6261.00,28.280800
6260.00,26.539500
6259.00,28.071300
6258.00,28.857500
6257.00,29.156900
6256.00,27.377500
6255.00,27.777900
6254.00,29.386700
6253.00,27.436400
6252.00,28.182700
6251.00,28.275500
6250.00,31.082700
6249.00,29.415000
6248.00,27.463600
6247.00,28.355200
6246.00,27.574400
6245.00,29.028600
6244.00,27.379800
6243.00,30.630200
6242.00,28.494100
6241.00,29.334800
6240.00,27.807300
6239.00,28.841100
6238.00,26.711800
6237.00,27.865100
6236.00,28.906100
6235.00,29.223400
6234.00,27.213900
6233.00,25.996200
6232.00,28.798500
6231.00,28.477800
6230.00,28.237900
6229.00,28.730700
6228.00,27.557600
6227.00,26.263300
6226.00,28.962500
6225.00,28.673100
6224.00,28.371900
6223.00,30.514500
6222.00,26.155700
6221.00,29.834800
6220.00,25.273500
6219.00,27.614400
6218.00,29.438300
6217.00,28.361800
6216.00,28.895200
6215.00,28.495500
6214.00,27.958400
6213.00,27.176200
6212.00,29.403400
6211.00,28.997100
6210.00,26.579500
6209.00,29.715100
6208.00,27.934200
6207.00,28.450500
6206.00,29.467100
6205.00,27.044100
6204.00,26.485700
6203.00,28.966100
6202.00,30.094700
6201.00,28.894100
6200.00,28.442900
6199.00,26.432600
6198.00,27.745200
6197.00,27.162300
6196.00,26.066600
6195.00,27.165900
6194.00,26.654100
6193.00,29.665800
6192.00,28.532400
6191.00,28.640600
6190.00,31.164500
6189.00,29.350800
6188.00,29.214000
6187.00,28.979000
6186.00,29.027100
6185.00,29.005700
6184.00,26.870900
6183.00,32.592300
6182.00,29.884800
6181.00,27.542700
6180.00,29.335800
6179.00,29.915300
6178.00,28.516900
6177.00,27.444500
6176.00,27.113400
6175.00,27.533800
6174.00,31.774000
6173.00,27.403300
6172.00,28.873300
6171.00,28.349100
6170.00,31.415600
6169.00,28.896500
6168.00,28.444200
6167.00,26.670100
6166.00,28.928200
6165.00,31.299900
6164.00,31.926300
6163.00,28.181800
6162.00,27.754400
6161.00,28.084200
6160.00,30.428000
6159.00,30.540800
6158.00,29.313400
6157.00,29.783800
6156.00,30.677600
6155.00,27.348000
6154.00,29.484900
6153.00,26.858500
6152.00,29.825900
6151.00,29.727100
6150.00,30.313800
6149.00,27.996900
6148.00,28.476300
6147.00,28.233200
6146.00,31.195200
6145.00,29.687900
6144.00,30.851300
6143.00,28.578500
6142.00,29.082100
6141.00,29.117700
6140.00,25.437500
6139.00,30.803900
6138.00,28.194300
6137.00,28.359900
6136.00,28.798600
6135.00,28.565700
6134.00,27.368100
6133.00,28.510600
6132.00,30.653400
6131.00,29.491600
6130.00,29.003200
6129.00,25.212400
6128.00,28.442000
6127.00,31.179000
6126.00,28.718000
6125.00,30.056500
6124.00,29.312300
6123.00,29.440800
6122.00,29.145800
6121.00,29.926000
6120.00,29.738900
6119.00,31.271700
6118.00,31.782900
6117.00,29.312800
6116.00,30.137700
6115.00,28.547700
6114.00,28.850700
6113.00,28.025700
6112.00,30.884800
6111.00,28.685700
6110.00,29.156000
6109.00,28.735500
6108.00,30.790700
6107.00,33.177700
6106.00,30.744800
6105.00,29.395900
6104.00,30.534000
6103.00,30.326400
6102.00,29.093600
6101.00,28.474500
6100.00,28.669600
6099.00,29.258800
6098.00,28.863900
6097.00,31.086800
6096.00,29.038100
6095.00,27.549300
6094.00,28.669800
6093.00,28.403500
6092.00,28.900200
6091.00,28.837700
6090.00,27.708000
6089.00,28.019100
6088.00,29.497800
6087.00,30.592400
6086.00,28.898500
6085.00,29.561000
6084.00,28.281100
6083.00,29.214100
6082.00,28.165200
6081.00,31.841700
6080.00,28.778800
6079.00,28.564500
6078.00,31.200000
6077.00,28.616900
6076.00,30.756400
6075.00,31.026000
6074.00,28.054300
6073.00,28.959300
6072.00,30.158400
6071.00,28.163000
6070.00,31.326500
6069.00,29.840600
6068.00,30.079700
6067.00,31.311300
6066.00,31.454900
6065.00,28.463600
6064.00,31.304500
6063.00,32.895500
6062.00,30.267000
6061.00,28.660100
6060.00,29.065100
6059.00,28.789700
6058.00,29.704400
6057.00,30.051200
6056.00,29.279900
6055.00,29.424400
6054.00,27.416100
6053.00,28.733800
6052.00,31.358200
6051.00,32.493500
6050.00,29.531700
6049.00,29.793000
6048.00,27.341300
6047.00,29.370200
6046.00,31.567900
6045.00,30.260500
6044.00,29.317400
6043.00,29.503500
6042.00,27.864700
6041.00,31.036000
6040.00,32.795500
6039.00,29.876600
6038.00,29.810300
6037.00,28.036600
6036.00,31.387600
6035.00,28.268600
6034.00,29.410100
6033.00,28.452000
6032.00,28.013900
6031.00,30.370000
6030.00,30.575600
6029.00,29.108700
6028.00,31.474900
6027.00,32.712300
6026.00,33.737800
6025.00,28.494100
6024.00,29.722700
6023.00,27.752900
6022.00,27.051900
6021.00,28.606400
6020.00,31.204700
6019.00,30.869200
6018.00,30.161500
6017.00,32.002300
6016.00,29.981900
6015.00,29.063100
6014.00,30.474900
6013.00,28.842600
6012.00,30.096300
6011.00,32.246800
6010.00,29.176000
6009.00,28.161400
6008.00,28.455400
6007.00,31.171700
6006.00,30.944800
6005.00,28.423800
6004.00,30.017400
6003.00,31.891800
6002.00,31.624900
6001.00,29.293600
6000.00,29.258500
5999.00,32.142600
5998.00,30.938300
5997.00,29.644300
5996.00,31.175300
5995.00,31.703500
5994.00,31.122300
5993.00,28.187800
5992.00,30.838400
5991.00,28.229100
5990.00,26.273000
5989.00,29.553500
5988.00,30.302500
5987.00,29.055300
5986.00,31.693000
5985.00,30.147900
5984.00,32.092300
5983.00,30.917500
5982.00,30.146100
5981.00,30.574300
5980.00,30.712200
5979.00,29.661000
5978.00,29.049700
5977.00,28.310200
5976.00,30.877000
5975.00,27.929800
5974.00,31.485500
5973.00,29.121300
5972.00,29.476500
5971.00,29.755400
5970.00,30.671100
5969.00,28.979000
5968.00,31.967400
5967.00,33.190400
5966.00,31.726600
5965.00,28.358000
5964.00,28.875000
5963.00,32.127300
5962.00,29.575700
5961.00,31.629800
5960.00,29.949500
5959.00,32.028900
5958.00,30.881900
5957.00,29.678400
5956.00,29.674600
5955.00,30.587600
5954.00,30.347300
5953.00,28.443700
5952.00,26.743100
5951.00,30.551000
5950.00,30.028600
5949.00,31.339900
5948.00,30.739700
5947.00,30.462000
5946.00,30.221900
5945.00,29.218300
5944.00,31.563800
5943.00,30.074000
5942.00,30.444400
5941.00,31.997100
5940.00,31.047600
5939.00,31.216300
5938.00,28.901800
5937.00,32.591500
5936.00,30.380000
5935.00,31.103000
5934.00,31.018800
5933.00,32.266200
5932.00,30.716000
5931.00,31.839300
5930.00,32.005400
5929.00,31.090100
5928.00,29.721800
5927.00,30.955800
5926.00,28.849200
5925.00,30.863300
5924.00,32.336400
5923.00,30.905600
5922.00,31.919700
5921.00,30.413600
5920.00,29.287500
5919.00,28.661700
5918.00,28.391800
5917.00,30.390900
5916.00,32.370900
5915.00,30.722700
5914.00,31.052200
5913.00,34.918900
5912.00,31.870600
5911.00,30.378900
5910.00,30.502400
5909.00,31.132900
5908.00,29.956400
5907.00,31.172500
5906.00,30.514100
5905.00,29.348100
5904.00,30.600100
5903.00,32.241900
5902.00,31.327600
5901.00,31.044300
5900.00,28.914200
5899.00,31.837300
5898.00,29.217900
5897.00,30.408900
5896.00,32.515900
5895.00,30.002100
5894.00,29.258800
5893.00,30.962300
5892.00,29.279900
5891.00,34.567200
5890.00,28.972400
5889.00,29.866400
5888.00,31.556200
5887.00,30.357600
5886.00,32.088300
5885.00,33.113500
5884.00,30.804100
5883.00,27.838900
5882.00,31.248400
5881.00,30.313600
5880.00,31.548900
5879.00,30.029200
5878.00,30.600900
5877.00,29.448000
5876.00,30.151100
5875.00,33.174400
5874.00,30.012400
5873.00,31.265500
5872.00,31.568000
5871.00,29.684400
5870.00,32.925800
5869.00,30.726800
5868.00,29.352100
5867.00,32.837900
5866.00,33.590400
5865.00,34.200000
5864.00,32.848100
5863.00,31.615300
5862.00,31.912100
5861.00,32.763700
5860.00,31.979600
5859.00,31.065300
5858.00,33.125900
5857.00,32.081800
5856.00,29.820800
5855.00,31.024700
5854.00,32.854200
5853.00,31.980900
5852.00,29.889900
5851.00,28.794900
5850.00,30.652600
5849.00,30.081900
5848.00,31.787100
5847.00,33.179500
5846.00,31.664800
5845.00,30.569900
5844.00,29.204200
5843.00,32.933500
5842.00,32.370000
5841.00,30.758500
5840.00,31.865600
5839.00,27.744300
5838.00,31.278700
5837.00,33.861400
5836.00,30.075900
5835.00,31.439700
5834.00,32.136500
5833.00,32.435100
5832.00,32.361800
5831.00,33.776100
5830.00,31.441400
5829.00,32.092700
5828.00,31.060200
5827.00,29.512700
5826.00,32.787000
5825.00,31.531300
5824.00,34.442300
5823.00,29.627000
5822.00,30.648100
5821.00,30.915400
5820.00,30.184300
5819.00,30.495500
5818.00,31.979300
5817.00,32.416200
5816.00,31.531800
5815.00,32.896700
5814.00,31.365200
5813.00,32.780300
5812.00,33.591000
5811.00,29.925600
5810.00,31.406100
5809.00,33.067000
5808.00,31.201900
5807.00,32.467500
5806.00,33.360300
5805.00,34.504000
5804.00,31.497300
5803.00,30.044200
5802.00,31.886100
5801.00,32.344600
5800.00,31.448100
5799.00,31.295600
5798.00,30.334600
5797.00,33.960000
5796.00,30.862500
5795.00,32.682400
5794.00,32.779600
5793.00,29.962600
5792.00,30.272600
5791.00,31.549900
5790.00,28.855200
5789.00,30.163500
5788.00,32.535400
5787.00,31.843100
5786.00,33.458600
5785.00,31.544900
5784.00,29.737100
5783.00,32.337000
5782.00,31.686800
5781.00,30.745000
5780.00,29.820900
5779.00,31.361700
5778.00,30.500900
5777.00,32.044200
5776.00,31.609300
5775.00,31.500800
5774.00,30.987100
5773.00,32.195000
5772.00,33.950000
5771.00,31.965600
5770.00,27.822300
5769.00,33.229800
5768.00,29.922900
5767.00,31.233700
5766.00,33.121700
5765.00,28.863400
5764.00,31.581300
5763.00,32.176600
5762.00,33.583600
5761.00,31.555800
5760.00,30.568400
5759.00,32.511400
5758.00,32.273800
5757.00,31.940300
5756.00,31.688600
5755.00,33.933600
5754.00,32.308700
5753.00,30.547700
5752.00,32.050400
5751.00,31.191900
5750.00,30.131500
5749.00,32.993600
5748.00,31.128300
5747.00,33.894100
5746.00,31.819500
5745.00,32.696200
5744.00,34.341800
5743.00,31.190500
5742.00,32.464200
5741.00,32.955800
5740.00,32.612800
5739.00,30.855200
5738.00,30.295700
5737.00,31.067300
5736.00,33.024000
5735.00,29.776400
5734.00,32.827800
5733.00,32.112500
5732.00,30.914200
5731.00,34.653900
5730.00,35.362800
5729.00,33.367600
5728.00,33.196100
5727.00,34.496700
5726.00,30.902400
5725.00,30.515700
5724.00,31.386800
5723.00,32.470100
5722.00,31.991800
5721.00,27.448300
5720.00,35.041000
5719.00,31.804600
5718.00,32.821600
5717.00,31.459600
5716.00,31.893200
5715.00,32.069600
5714.00,31.789600
5713.00,32.220100
5712.00,32.711400
5711.00,32.398300
5710.00,34.033800
5709.00,32.931600
5708.00,34.321800
5707.00,32.788900
5706.00,32.964100
5705.00,33.765800
5704.00,33.137800
5703.00,28.265500
5702.00,32.567300
5701.00,35.326300
5700.00,33.292500
5699.00,32.457000
5698.00,31.612200
5697.00,32.889900
5696.00,33.040000
5695.00,34.112000
5694.00,30.519500
5693.00,32.715300
5692.00,29.363300
5691.00,31.904100
5690.00,33.474600
5689.00,30.620000
5688.00,31.505000
5687.00,32.459200
5686.00,32.839400
5685.00,35.370000
5684.00,32.296000
5683.00,31.000900
5682.00,34.222100
5681.00,34.485400
5680.00,31.172500
5679.00,33.025400
5678.00,35.739700
5677.00,34.344900
5676.00,33.251000
5675.00,33.763400
5674.00,33.015100
5673.00,32.394100
5672.00,34.525200
5671.00,36.033900
5670.00,34.181600
5669.00,33.372200
5668.00,31.791400
5667.00,32.975200
5666.00,33.897900
5665.00,31.307000
5664.00,33.572800
5663.00,33.524800
5662.00,31.936100
5661.00,34.296200
5660.00,33.170400
5659.00,33.157700
5658.00,34.080300
5657.00,31.297000
5656.00,32.362200
5655.00,32.151900
5654.00,34.278300
5653.00,33.061400
5652.00,31.278500
5651.00,32.453400
5650.00,32.210700
5649.00,32.119900
5648.00,34.750800
5647.00,35.152900
5646.00,34.480800
5645.00,33.398700
5644.00,34.764700
5643.00,34.075500
5642.00,32.772800
5641.00,33.469400
5640.00,33.587500
5639.00,31.507600
5638.00,35.089300
5637.00,33.418100
5636.00,32.317000
5635.00,33.123000
5634.00,32.484700
5633.00,34.762800
5632.00,35.109900
5631.00,32.484700
5630.00,33.976400
5629.00,30.104500
5628.00,34.297900
5627.00,33.272300
5626.00,31.326500
5625.00,33.482900
5624.00,32.837200
5623.00,33.813400
5622.00,33.861000
5621.00,33.416100
5620.00,34.941700
5619.00,33.405100
5618.00,34.632500
5617.00,35.931700
5616.00,33.234300
5615.00,33.718500
5614.00,33.399800
5613.00,31.260300
5612.00,35.197300
5611.00,34.597200
5610.00,31.913700
5609.00,32.357100
5608.00,34.142700
5607.00,33.642600
5606.00,32.170200
5605.00,35.745400
5604.00,33.877000
5603.00,33.010200
5602.00,34.388300
5601.00,31.595700
5600.00,34.271300
5599.00,34.296100
5598.00,33.912500
5597.00,35.138500
5596.00,31.456700
5595.00,33.608900
5594.00,32.076600
5593.00,34.404000
5592.00,34.839500
5591.00,34.294100
5590.00,33.448100
5589.00,33.661000
5588.00,35.717500
5587.00,32.869200
5586.00,32.924400
5585.00,32.404200
5584.00,32.089000
5583.00,34.019100
5582.00,35.248600
5581.00,33.479500
5580.00,33.053800
5579.00,34.027500
5578.00,38.038200
5577.00,32.886100
5576.00,32.398700
5575.00,34.291200
5574.00,32.822000
5573.00,35.168400
5572.00,35.740100
5571.00,34.330100
5570.00,36.541600
5569.00,34.092300
5568.00,34.549900
5567.00,33.002900
5566.00,36.075000
5565.00,35.237600
5564.00,33.542400
5563.00,33.202500
5562.00,33.069900
5561.00,35.022400
5560.00,35.139800
5559.00,38.318200
5558.00,34.714100
5557.00,34.646600
5556.00,33.742800
5555.00,35.131600
5554.00,33.295800
5553.00,33.548600
5552.00,31.303400
5551.00,32.740500
5550.00,33.230600
5549.00,32.581400
5548.00,34.913200
5547.00,34.962200
5546.00,33.369000
5545.00,32.875000
5544.00,32.597200
5543.00,35.378300
5542.00,33.018100
5541.00,34.253300
5540.00,35.168000
5539.00,36.731000
5538.00,32.743700
5537.00,33.215500
5536.00,33.750300
5535.00,35.073900
5534.00,33.149900
5533.00,35.305000
5532.00,32.732600
5531.00,34.281900
5530.00,36.674800
5529.00,35.082300
5528.00,34.199000
5527.00,35.284400
5526.00,36.280800
5525.00,33.532700
5524.00,36.660100
5523.00,32.733200
5522.00,36.940600
5521.00,33.072900
5520.00,34.807800
5519.00,33.454300
5518.00,33.840600
5517.00,32.050000
5516.00,35.219300
5515.00,35.469000
5514.00,30.448200
5513.00,33.281700
5512.00,36.342100
5511.00,35.366000
5510.00,33.621400
5509.00,33.550500
5508.00,33.070100
5507.00,34.057900
5506.00,33.032700
5505.00,34.417300
5504.00,35.879700
5503.00,35.096600
5502.00,31.410400
5501.00,35.089700
5500.00,34.336400
5499.00,35.071000
5498.00,37.448100
5497.00,31.886600
5496.00,34.107900
5495.00,33.522200
5494.00,33.403900
5493.00,32.611200
5492.00,35.062400
5491.00,36.474600
5490.00,36.487300
5489.00,34.469100
5488.00,35.134900
5487.00,35.682200
5486.00,32.515500
5485.00,35.280400
5484.00,35.630000
5483.00,32.902700
5482.00,34.988400
5481.00,34.248700
5480.00,33.194300
5479.00,34.362000
5478.00,32.535600
5477.00,33.499600
5476.00,34.957100
5475.00,34.614500
5474.00,38.415800
5473.00,33.786100
5472.00,32.751000
5471.00,37.713800
5470.00,34.783200
5469.00,36.218000
5468.00,35.537600
5467.00,34.914100
5466.00,35.947000
5465.00,35.075100
5464.00,33.447400
5463.00,35.439200
5462.00,36.073200
5461.00,34.392800
5460.00,34.755300
5459.00,33.671900
5458.00,35.773500
5457.00,36.323300
5456.00,34.448900
5455.00,33.530700
5454.00,35.214100
5453.00,37.597200
5452.00,38.258700
5451.00,34.964600
5450.00,35.874900
5449.00,33.545200
5448.00,35.136000
5447.00,33.971400
5446.00,34.459900
5445.00,34.015000
5444.00,33.779000
5443.00,35.534500
5442.00,34.953600
5441.00,32.819700
5440.00,33.234600
5439.00,36.609100
5438.00,37.037800
5437.00,37.777200
5436.00,35.156900
5435.00,37.707000
5434.00,31.900700
5433.00,34.641500
5432.00,34.734700
5431.00,36.654200
5430.00,36.146800
5429.00,34.382500
5428.00,35.287700
5427.00,33.333600
5426.00,36.345400
5425.00,35.522900
5424.00,34.620800
5423.00,35.029800
5422.00,37.813700
5421.00,33.825000
5420.00,37.423800
5419.00,37.699900
5418.00,35.403800
5417.00,38.093000
5416.00,34.430900
5415.00,36.457000
5414.00,34.978100
5413.00,34.550100
5412.00,35.924000
5411.00,35.513300
5410.00,37.690000
5409.00,34.366800
5408.00,34.798800
5407.00,33.593900
5406.00,36.301700
5405.00,38.727000
5404.00,37.336300
5403.00,36.214900
5402.00,37.529800
5401.00,36.279400
5400.00,35.386500
5399.00,37.806500
5398.00,35.168300
5397.00,35.689200
5396.00,36.500000
5395.00,37.332600
5394.00,34.550600
5393.00,36.920900
5392.00,32.231200
5391.00,36.747900
5390.00,37.205700
5389.00,35.097100
5388.00,35.542400
5387.00,38.169100
5386.00,34.982400
5385.00,34.627900
5384.00,33.253400
5383.00,35.415500
5382.00,37.134100
5381.00,36.561400
5380.00,36.028200
5379.00,34.920100
5378.00,35.525300
5377.00,34.362500
5376.00,35.278600
5375.00,35.100300
5374.00,36.331200
5373.00,34.910600
5372.00,36.640300
5371.00,37.639500
5370.00,36.465900
5369.00,35.533300
5368.00,33.296700
5367.00,36.020200
5366.00,37.377400
5365.00,33.817400
5364.00,33.772300
5363.00,35.134000
5362.00,34.477300
5361.00,35.773400
5360.00,34.438100
5359.00,36.574800
5358.00,36.425300
5357.00,33.730600
5356.00,34.774200
5355.00,35.360100
5354.00,36.580300
5353.00,36.873900
5352.00,37.315300
5351.00,36.692700
5350.00,38.017600
5349.00,35.559700
5348.00,35.952900
5347.00,36.239500
5346.00,36.647400
5345.00,36.175300
5344.00,35.281800
5343.00,33.141100
5342.00,36.354800
5341.00,38.313100
5340.00,37.994200
5339.00,35.466000
5338.00,32.992700
5337.00,34.938300
5336.00,36.532500
5335.00,36.107900
5334.00,37.847400
5333.00,36.646100
5332.00,36.322800
5331.00,36.103900
5330.00,37.672400
5329.00,36.904700
5328.00,38.356300
5327.00,37.435300
5326.00,35.445900
5325.00,35.811800
5324.00,37.622800
5323.00,35.803700
5322.00,34.129900
5321.00,35.042000
5320.00,35.003800
5319.00,39.100300
5318.00,37.133400
5317.00,36.062800
5316.00,34.476400
5315.00,34.712400
5314.00,36.832300
5313.00,36.405200
5312.00,35.641200
5311.00,36.848600
5310.00,36.626100
5309.00,36.411600
5308.00,34.581500
5307.00,36.606600
5306.00,32.908300
5305.00,36.713800
5304.00,37.179800
5303.00,37.041200
5302.00,37.401600
5301.00,33.982000
5300.00,36.738300
5299.00,36.455500
5298.00,34.962000
5297.00,37.572800
5296.00,36.866500
5295.00,38.354200
5294.00,34.727200
5293.00,37.365600
5292.00,36.875400
5291.00,35.088800
5290.00,36.956800
5289.00,37.922300
5288.00,37.655500
5287.00,37.915200
5286.00,36.103100
5285.00,36.000600
5284.00,35.378100
5283.00,40.603700
5282.00,38.156300
5281.00,37.557200
5280.00,36.042000
5279.00,36.993100
5278.00,38.453600
5277.00,37.485800
5276.00,36.360700
5275.00,39.249800
5274.00,37.252100
5273.00,36.282400
5272.00,36.970300
5271.00,36.083700
5270.00,37.550000
5269.00,37.957400
5268.00,38.248200
5267.00,37.820900
5266.00,36.089900
5265.00,35.699300
5264.00,39.473900
5263.00,37.454300
5262.00,35.425300
5261.00,37.954100
5260.00,36.231900
5259.00,36.441900
5258.00,34.758300
5257.00,36.532400
5256.00,38.792400
5255.00,35.966500
5254.00,36.299900
5253.00,37.858000
5252.00,36.807900
5251.00,38.373500
5250.00,38.053700
5249.00,35.343100
5248.00,36.301500
5247.00,36.504400
5246.00,38.076700
5245.00,36.668900
5244.00,38.934800
5243.00,39.055700
5242.00,38.068000
5241.00,38.832700
5240.00,37.452000
5239.00,37.872200
5238.00,39.566400
5237.00,36.544800
5236.00,35.446000
5235.00,39.792800
5234.00,35.686800
5233.00,35.554500
5232.00,37.173200
5231.00,39.050200
5230.00,36.587400
5229.00,37.749700
5228.00,37.891700
5227.00,37.357800
5226.00,35.414000
5225.00,35.644900
5224.00,35.571900
5223.00,36.558600
5222.00,39.734200
5221.00,37.355300
5220.00,38.975400
5219.00,36.608600
5218.00,37.064700
5217.00,37.464200
5216.00,37.292000
5215.00,37.257700
5214.00,38.796300
5213.00,39.528300
5212.00,39.482700
5211.00,35.990400
5210.00,38.406000
5209.00,37.438400
5208.00,35.964000
5207.00,40.369100
5206.00,37.133000
5205.00,37.526600
5204.00,39.831900
5203.00,37.145700
5202.00,36.270800
5201.00,39.215600
5200.00,36.639000
5199.00,39.389000
5198.00,37.048000
5197.00,36.735100
5196.00,38.486000
5195.00,37.867100
5194.00,39.177900
5193.00,38.599200
5192.00,38.022400
5191.00,36.900500
5190.00,38.399500
5189.00,40.056400
5188.00,37.250800
5187.00,36.882400
5186.00,38.254500
5185.00,35.179400
5184.00,36.558300
5183.00,40.640600
5182.00,39.233800
5181.00,36.150600
5180.00,36.264300
5179.00,39.086200
5178.00,37.875400
5177.00,36.925800
5176.00,38.154700
5175.00,35.948200
5174.00,39.426400
5173.00,36.841600
5172.00,39.630900
5171.00,37.225100
5170.00,35.608500
5169.00,36.033500
5168.00,39.522100
5167.00,38.802400
5166.00,36.288400
5165.00,38.084600
5164.00,37.629500
5163.00,35.614800
5162.00,38.830100
5161.00,39.053500
5160.00,39.387100
5159.00,37.666100
5158.00,35.692100
5157.00,37.534000
5156.00,39.615400
5155.00,36.594000
5154.00,36.398200
5153.00,38.606800
5152.00,38.390900
5151.00,37.641600
5150.00,39.193000
5149.00,38.456500
5148.00,36.296200
5147.00,39.692600
5146.00,39.172300
5145.00,37.955200
5144.00,39.932600
5143.00,40.487700
5142.00,36.144000
5141.00,36.676100
5140.00,36.949500
5139.00,38.631500
5138.00,40.083600
5137.00,37.443600
5136.00,38.472600
5135.00,39.396500
5134.00,40.800000
5133.00,38.127000
5132.00,41.044600
5131.00,37.161300
5130.00,37.741000
5129.00,37.365300
5128.00,37.293600
5127.00,37.740000
5126.00,38.148400
5125.00,42.416000
5124.00,40.144800
5123.00,37.109100
5122.00,38.326900
5121.00,37.112400
5120.00,35.737600
5119.00,37.734900
5118.00,37.040300
5117.00,37.555300
5116.00,37.808700
5115.00,38.540500
5114.00,36.747500
5113.00,36.800200
5112.00,37.245200
5111.00,38.022800
5110.00,39.429100
5109.00,38.010500
5108.00,36.898900
5107.00,37.225200
5106.00,38.159100
5105.00,39.488500
5104.00,39.775300
5103.00,39.413900
5102.00,38.648500
5101.00,38.948800
5100.00,38.191100
5099.00,38.912700
5098.00,38.388600
5097.00,38.102400
5096.00,37.499400
5095.00,39.715200
5094.00,37.116200
5093.00,37.476300
5092.00,38.517200
5091.00,38.037500
5090.00,39.147300
5089.00,36.647000
5088.00,40.142900
5087.00,40.071200
5086.00,37.403300
5085.00,37.474400
5084.00,41.801700
5083.00,39.184500
5082.00,38.288700
5081.00,39.209400
5080.00,39.388100
5079.00,39.404000
5078.00,38.335600
5077.00,36.820600
5076.00,37.037100
5075.00,39.944600
5074.00,36.761600
5073.00,39.476600
5072.00,37.321400
5071.00,38.717100
5070.00,37.415500
5069.00,38.591300
5068.00,35.766300
5067.00,38.212900
5066.00,36.370700
